Pclass,Sex,Age,SibSp,Parch,Fare,Has_Cabin,Title,FamilySize,IsAlone,AgeGroup,FareGroup,Embarked_Q,Embarked_S,Survived
2,0,0.01805781625646974,-0.47908676070718687,-0.444999501816175,-0.643343742842181,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,1.1154432145720972,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,0,0,-0.5583460543187373,1,3,1,False,True,1
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,2,-0.5583460543187373,1,2,1,False,True,0
2,1,0.35862569849235415,0.481287771858981,0.7107630931786129,-0.01500649536536123,0,2,0.7050506355744817,0,2,3,False,True,1
2,1,-0.8522823272352348,-0.47908676070718687,1.8665256881734007,-0.39200884385145307,0,1,0.7050506355744817,0,1,1,False,True,1
2,0,0.055898692060456896,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,2,1,False,True,0
3,1,-1.4577363400990293,-0.47908676070718687,1.8665256881734007,-0.17644083433248264,0,1,0.7050506355744817,0,0,2,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,False,0
3,0,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,-0.4938323448141044,0,0,-0.5583460543187373,1,2,0,True,False,0
3,0,-0.019783059547517415,-0.47908676070718687,-0.444999501816175,-0.49109279441510545,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,-0.09546481115549173,0.481287771858981,0.7107630931786129,-0.36494200857552855,0,2,0.7050506355744817,0,2,1,False,True,0
3,0,-0.8522823272352348,0.481287771858981,0.7107630931786129,-0.2525663085460204,0,0,0.7050506355744817,0,1,2,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,0,0,-0.5583460543187373,1,2,0,False,True,0
2,1,-0.09546481115549173,0.481287771858981,-0.444999501816175,-0.14067394486072518,0,2,0.07335229062787217,0,2,2,False,True,1
2,1,-0.7766005756272605,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,0,1,-0.5583460543187373,1,2,2,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,0
3,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,1,0,-0.5583460543187373,1,2,1,False,True,1
1,0,-0.09546481115549173,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,1,0,-0.5583460543187373,1,2,2,False,True,1
3,1,-0.5495553208033376,0.481287771858981,-0.444999501816175,-0.3320751371690487,0,2,0.07335229062787217,0,2,2,False,True,1
2,1,0.9640797113561487,0.481287771858981,-0.444999501816175,-0.14067394486072518,0,2,0.07335229062787217,0,3,2,False,True,1
3,0,-0.9279640788432092,-0.47908676070718687,-0.444999501816175,-0.5055928847414936,0,0,-0.5583460543187373,1,1,0,False,True,0
1,0,1.5695337242199432,0.481287771858981,-0.444999501816175,0.437396322817949,1,0,0.07335229062787217,0,3,3,False,True,0
1,1,-1.155009333667132,0.481287771858981,1.8665256881734007,1.6766707093799227,1,1,1.3367489805210908,0,1,3,False,True,1
3,1,-0.6252370724113119,1.4416623044251486,1.8665256881734007,0.02124373045060914,0,1,1.9684473254677004,0,2,3,False,True,0
2,1,-0.398191817587389,1.4416623044251486,3.022288283168189,-0.28084148468247727,0,2,2.6001456704143098,0,2,2,False,True,1
1,0,2.629078246731584,0.481287771858981,4.178050878162977,4.44135459827793,1,0,2.6001456704143098,0,4,3,False,True,0
2,0,0.13158044366843122,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,0,-0.5583460543187373,1,2,1,False,True,0
2,1,1.1911249661800716,0.481287771858981,0.7107630931786129,-0.13584058141859578,0,2,0.7050506355744817,0,3,2,False,True,1
3,0,-0.7009188240192862,-0.47908676070718687,-0.444999501816175,-0.45967593204126445,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.3225100659794147,0.481287771858981,-0.444999501816175,-0.4930261397919572,0,0,0.07335229062787217,0,2,0,False,True,0
2,1,-0.09546481115549173,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,1,-0.5583460543187373,1,2,1,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.4865010991450825,0,0,-0.5583460543187373,1,2,1,False,True,1
1,0,-1.9118268497468751,-0.47908676070718687,1.8665256881734007,0.9392599157772576,1,3,0.7050506355744817,0,0,3,False,True,1
2,1,-1.2306910852751063,-0.47908676070718687,0.7107630931786129,-0.2663413943560891,0,1,0.07335229062787217,0,1,2,False,True,1
1,0,0.35862569849235415,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,0,0,-0.5583460543187373,1,2,2,False,True,1
3,1,-1.836145098138901,1.4416623044251486,0.7107630931786129,-0.27101429013193984,0,1,1.3367489805210908,0,0,2,False,False,1
1,0,1.7208972274358918,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,1,4,-0.5583460543187373,1,3,2,False,True,1
2,0,0.5099892017083028,0.481287771858981,1.8665256881734007,-0.10684040076581951,0,0,1.3367489805210908,0,3,2,False,True,0
3,0,-0.3225100659794147,0.481287771858981,-0.444999501816175,-0.257318471482322,0,0,0.07335229062787217,0,2,2,False,True,0
1,0,0.055898692060456896,-0.47908676070718687,-0.444999501816175,-0.10684040076581951,1,0,-0.5583460543187373,1,2,2,False,False,0
1,0,1.4938519726119688,0.481287771858981,-0.444999501816175,1.079348188438559,1,0,0.07335229062787217,0,3,3,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.019783059547517415,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,False,1
1,0,2.704759998339558,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,1,0,-0.5583460543187373,1,4,2,False,True,0
1,1,0.5099892017083028,0.481287771858981,-0.444999501816175,0.3593375032275594,1,2,0.07335229062787217,0,3,3,False,True,1
2,1,1.5695337242199432,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,1,-0.5583460543187373,1,3,1,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,0
1,0,1.4181702210039946,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,1,0,-0.5583460543187373,1,3,2,False,True,1
3,0,0.35862569849235415,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
1,0,1.3424884693960202,-0.47908676070718687,-0.444999501816175,0.10099422724574396,1,0,-0.5583460543187373,1,3,3,False,True,0
2,0,1.4181702210039946,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,0,-0.5583460543187373,1,3,1,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,0.6613527049242514,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,0,0,-0.5583460543187373,1,3,0,False,True,0
2,0,0.01805781625646974,-0.47908676070718687,-0.444999501816175,-0.643343742842181,0,0,-0.5583460543187373,1,2,0,False,True,0
1,0,2.023624233867789,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,0,0,-0.5583460543187373,1,3,2,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.493992812480383,0,0,-0.5583460543187373,1,2,0,True,False,0
3,1,-2.1577925424727917,1.4416623044251486,0.7107630931786129,-0.27101429013193984,0,1,1.3367489805210908,0,0,2,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,0.6613527049242514,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,0,0,-0.5583460543187373,1,3,1,False,True,0
2,1,0.28294394688437985,0.481287771858981,1.8665256881734007,-0.10684040076581951,0,2,1.3367489805210908,0,2,2,False,True,1
2,1,-0.4738735691953633,-0.47908676070718687,-0.444999501816175,-0.3767025485029178,1,2,-0.5583460543187373,1,2,1,False,False,1
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.4531508913943898,0,1,-0.5583460543187373,1,2,1,False,True,0
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,0.3619958531207306,1,0,-0.5583460543187373,1,3,3,False,True,0
2,0,0.35862569849235415,0.481287771858981,-0.444999501816175,-0.23734121370331285,0,0,0.07335229062787217,0,2,2,False,True,0
3,0,-0.019783059547517415,0.481287771858981,-0.444999501816175,-0.5071240942799602,0,0,0.07335229062787217,0,2,0,False,True,0
3,0,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.49794070373991434,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,-2.063190352962824,-0.47908676070718687,0.7107630931786129,-0.40578392966152177,0,1,0.07335229062787217,0,0,1,False,True,1
3,0,-1.5334180917070037,4.322785902123652,1.8665256881734007,0.2633952389012912,0,3,3.8635423603075285,0,0,3,False,True,0
2,0,0.01805781625646974,-0.47908676070718687,-0.444999501816175,-0.643343742842181,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,1.5695337242199432,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,3,1,False,True,0
3,1,2.5533964951236094,-0.47908676070718687,-0.444999501816175,-0.45798425483651917,0,2,-0.5583460543187373,1,4,1,False,True,1
1,0,-0.3225100659794147,0.481287771858981,-0.444999501816175,1.117531759631381,1,0,0.07335229062787217,0,2,3,False,False,1
3,1,-0.5495553208033376,2.4020368369913165,0.7107630931786129,-0.15098447575547558,0,1,1.9684473254677004,0,2,2,False,True,0
1,1,0.43430745010032845,0.481287771858981,-0.444999501816175,1.0966670963243967,1,2,0.07335229062787217,0,2,3,False,True,1
1,0,2.1749877370837374,-0.47908676070718687,-0.444999501816175,-0.06914016591721033,1,0,-0.5583460543187373,1,3,2,False,False,0
3,0,0.055898692060456896,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-1.5334180917070037,0.481287771858981,0.7107630931786129,-0.3359418279227523,0,3,0.7050506355744817,0,0,2,False,True,1
3,0,-0.3225100659794147,0.481287771858981,-0.444999501816175,-0.257318471482322,0,0,0.07335229062787217,0,2,2,False,True,0
3,0,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,0,0,-0.5583460543187373,1,2,0,False,True,0
1,0,1.9479424822598146,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,1,0,-0.5583460543187373,1,3,2,False,True,0
1,0,3.158850507987404,-0.47908676070718687,-0.444999501816175,0.3137434192052645,0,0,-0.5583460543187373,1,4,3,False,False,0
3,0,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.36381486822082393,0,0,-0.5583460543187373,1,2,2,False,False,0
1,1,1.8722607306518404,0.481287771858981,-0.444999501816175,0.8698218832222501,1,1,0.07335229062787217,0,3,3,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.35140859093756627,0,0,-0.5583460543187373,1,2,2,False,True,0
1,1,-0.3225100659794147,0.481287771858981,1.8665256881734007,2.286641175776651,1,2,1.3367489805210908,0,2,3,False,True,0
3,0,-0.398191817587389,-0.47908676070718687,-0.444999501816175,-0.49262400395357203,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.9279640788432092,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,0,0,-0.5583460543187373,1,1,1,False,True,0
3,1,-0.6252370724113119,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,1,-0.5583460543187373,1,2,0,True,False,0
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.49584495735140705,0,1,-0.5583460543187373,1,2,0,True,False,0
3,1,0.585670953316277,-0.47908676070718687,-0.444999501816175,-0.45798425483651917,0,1,-0.5583460543187373,1,3,1,False,True,0
1,1,-1.0036458304511835,-0.47908676070718687,-0.444999501816175,1.0290000081345854,1,1,-0.5583460543187373,1,1,3,False,True,1
1,0,-0.8522823272352348,0.481287771858981,-0.444999501816175,1.462069372549378,1,0,0.07335229062787217,0,1,3,False,False,0
2,1,0.28294394688437985,-0.47908676070718687,1.8665256881734007,-0.14067394486072518,0,2,0.7050506355744817,0,2,2,False,True,1
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,0,0,-0.5583460543187373,1,3,2,False,True,1
3,0,-0.09546481115549173,-0.47908676070718687,-0.444999501816175,-0.20785769670632362,0,0,-0.5583460543187373,1,2,2,False,True,0
3,0,-0.24682831437144034,-0.47908676070718687,-0.444999501816175,0.4489151945732318,0,0,-0.5583460543187373,1,2,3,False,True,1
3,0,-0.019783059547517415,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
1,0,0.5099892017083028,-0.47908676070718687,-0.444999501816175,-0.13511557690227635,1,0,-0.5583460543187373,1,3,2,False,True,1
1,1,1.8722607306518404,0.481287771858981,-0.444999501816175,0.5050634110077603,0,2,0.07335229062787217,0,3,3,False,False,1
3,0,-0.398191817587389,-0.47908676070718687,-0.444999501816175,-0.4984240400841273,0,0,-0.5583460543187373,1,2,0,False,True,0
1,0,1.3424884693960202,-0.47908676070718687,-0.444999501816175,0.014395821125800254,1,0,-0.5583460543187373,1,3,3,False,True,0
2,1,0.35862569849235415,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,1,2,-0.5583460543187373,1,2,1,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.17644083433248264,0,0,-0.5583460543187373,1,2,2,True,False,0
2,1,0.5099892017083028,0.481287771858981,-0.444999501816175,-0.14067394486072518,0,2,0.07335229062787217,0,3,2,False,True,1
3,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
1,1,0.055898692060456896,-0.47908676070718687,-0.444999501816175,1.1643341845142081,1,1,-0.5583460543187373,1,2,3,False,True,1
3,0,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,0,0,-0.5583460543187373,1,2,0,False,False,0
1,1,1.1154432145720972,-0.47908676070718687,0.7107630931786129,0.47759443989345063,1,2,0.07335229062787217,0,3,3,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0,0,-0.5583460543187373,1,2,0,False,False,0
3,0,0.8505570839441872,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,3,0,True,False,0
2,1,1.5695337242199432,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,1,-0.5583460543187373,1,3,1,False,True,1
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,3.644414167176622,1,0,-0.5583460543187373,1,3,3,False,True,0
3,0,0.7370344565322257,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,0,0,-0.5583460543187373,1,3,1,False,True,0
2,0,-0.4738735691953633,1.4416623044251486,0.7107630931786129,-0.4210090245042294,0,0,1.3367489805210908,0,2,1,False,True,0
2,1,-2.063190352962824,0.481287771858981,0.7107630931786129,-0.14067394486072518,0,1,0.7050506355744817,0,0,2,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0,0,-0.5583460543187373,1,2,0,False,False,0
3,0,-0.9279640788432092,0.481287771858981,0.7107630931786129,-0.5035783388588141,0,0,0.7050506355744817,0,1,0,False,False,0
3,1,-0.5495553208033376,-0.47908676070718687,1.8665256881734007,-0.21108058344953548,0,2,0.7050506355744817,0,2,2,False,False,1
3,1,0.055898692060456896,-0.47908676070718687,-0.444999501816175,-0.47586769957239783,0,1,-0.5583460543187373,1,2,1,False,True,0
2,1,-1.6847815949229523,-0.47908676070718687,1.8665256881734007,-0.13584058141859578,0,1,0.7050506355744817,0,0,2,False,True,1
1,0,1.1911249661800716,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,1,4,-0.5583460543187373,1,3,2,False,True,0
1,1,0.055898692060456896,-0.47908676070718687,-0.444999501816175,1.4142190744722973,0,1,-0.5583460543187373,1,2,3,False,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.3630086631986768,0,0,-0.5583460543187373,1,2,2,False,True,0
1,1,-0.5495553208033376,-0.47908676070718687,1.8665256881734007,0.3136622186994368,1,1,0.7050506355744817,0,2,3,False,False,1
1,1,0.5099892017083028,-0.47908676070718687,1.8665256881734007,0.7293314747225637,1,1,0.7050506355744817,0,3,3,False,True,1
3,1,-1.5334180917070037,3.3624113695574844,1.8665256881734007,-0.03868997623179524,0,1,3.2318440153609194,0,0,2,False,True,0
3,1,-1.3820545884910551,3.3624113695574844,1.8665256881734007,-0.03868997623179524,0,1,3.2318440153609194,0,0,2,False,True,0
2,0,0.20726219527640552,0.481287771858981,-0.444999501816175,-0.14067394486072518,0,0,0.07335229062787217,0,2,2,False,True,1
1,0,1.5695337242199432,0.481287771858981,-0.444999501816175,1.4142190744722973,1,0,0.07335229062787217,0,3,3,False,False,0
1,0,2.629078246731584,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,0,0,-0.5583460543187373,1,4,2,False,True,0
2,1,-0.7766005756272605,0.481287771858981,-0.444999501816175,-0.14067394486072518,0,2,0.07335229062787217,0,2,2,False,True,1
2,0,0.01805781625646974,-0.47908676070718687,-0.444999501816175,-0.3753337399761067,0,0,-0.5583460543187373,1,2,1,False,False,1
3,0,0.28294394688437985,0.481287771858981,0.7107630931786129,-0.2465246042433587,0,0,0.7050506355744817,0,2,2,False,True,0
2,0,-1.609099843314978,0.481287771858981,0.7107630931786129,0.06716068315083827,0,3,0.7050506355744817,0,0,3,False,True,1
1,0,-0.9279640788432092,-0.47908676070718687,1.8665256881734007,1.5004134114084793,1,0,0.7050506355744817,0,1,3,False,False,1
2,0,-0.17114656276346604,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,0,0,-0.5583460543187373,1,2,2,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49197826659770355,0,0,-0.5583460543187373,1,2,0,True,False,0
3,0,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,0,0,-0.5583460543187373,1,2,0,False,False,1
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.4930261397919572,0,1,-0.5583460543187373,1,2,0,False,True,1
1,0,2.477714743515635,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,0,0,-0.5583460543187373,1,4,2,False,True,0
1,1,1.4181702210039946,0.481287771858981,-0.444999501816175,0.12226102639111326,1,4,0.07335229062787217,0,3,3,False,False,1
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,3.7555003258397703,0,0,-0.5583460543187373,1,3,3,False,False,0
1,1,0.7370344565322257,0.481287771858981,0.7107630931786129,0.8965658498202405,1,2,0.7050506355744817,0,3,3,False,True,1
3,1,0.5099892017083028,0.481287771858981,-0.444999501816175,-0.30694164726997597,0,2,0.07335229062787217,0,3,2,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,0
3,0,0.8127162081402,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,3,0,False,True,0
2,0,-0.09546481115549173,-0.47908676070718687,-0.444999501816175,-0.38234211696719433,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,1,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.398191817587389,1.4416623044251486,-0.444999501816175,-0.17644083433248264,0,0,0.7050506355744817,0,2,2,False,True,0
3,0,-0.7766005756272605,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,-0.019783059547517415,-0.47908676070718687,4.178050878162977,-0.23589120467067404,0,2,1.9684473254677004,0,2,2,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5035783388588141,0,0,-0.5583460543187373,1,2,0,False,False,0
3,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,-0.4914949302534906,0,0,-0.5583460543187373,1,2,0,False,True,1
2,0,2.477714743515635,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,0,-0.5583460543187373,1,4,1,False,True,1
1,1,1.796578979043866,1.4416623044251486,-0.444999501816175,0.35192699039808667,1,2,0.7050506355744817,0,3,3,False,True,1
1,0,0.5099892017083028,-0.47908676070718687,-0.444999501816175,-0.13318223152542466,1,0,-0.5583460543187373,1,3,2,False,True,1
3,1,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,1,-0.5583460543187373,1,2,0,True,False,1
3,0,-1.0036458304511835,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,1,1,False,True,0
3,0,-0.7766005756272605,-0.47908676070718687,-0.444999501816175,-0.3630086631986768,0,0,-0.5583460543187373,1,2,2,False,True,0
2,1,0.35862569849235415,-0.47908676070718687,-0.444999501816175,-0.39200884385145307,0,1,-0.5583460543187373,1,2,1,False,True,1
1,1,0.7370344565322257,0.481287771858981,-0.444999501816175,0.437396322817949,1,2,0.07335229062787217,0,3,3,False,True,1
3,1,-0.5495553208033376,0.481287771858981,-0.444999501816175,-0.36381486822082393,0,2,0.07335229062787217,0,2,2,False,False,0
3,0,0.20726219527640552,-0.47908676070718687,-0.444999501816175,-0.4901261217266795,0,0,-0.5583460543187373,1,2,1,False,True,1
2,1,-0.3225100659794147,0.481287771858981,0.7107630931786129,-0.06334012978665506,0,1,0.7050506355744817,0,2,2,False,True,1
1,1,0.7370344565322257,0.481287771858981,0.7107630931786129,1.5004134114084793,1,2,0.7050506355744817,0,3,3,False,False,1
2,0,1.8722607306518404,-0.47908676070718687,-0.444999501816175,-0.14067394486072518,0,0,-0.5583460543187373,1,3,2,False,True,0
1,0,0.5099892017083028,-0.47908676070718687,-0.444999501816175,0.13241108961958495,1,0,-0.5583460543187373,1,3,3,False,False,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.474901026883972,0,0,-0.5583460543187373,1,2,1,False,False,0
1,1,-0.8522823272352348,-0.47908676070718687,1.8665256881734007,0.8965658498202405,1,1,0.7050506355744817,0,1,3,False,True,1
2,0,1.3424884693960202,-0.47908676070718687,-0.444999501816175,-0.353341936314418,0,0,-0.5583460543187373,1,3,2,False,True,0
1,0,2.326351240299686,0.481287771858981,0.7107630931786129,0.8878657956244075,1,0,0.7050506355744817,0,3,3,False,False,1
3,0,-0.5495553208033376,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
3,0,0.43430745010032845,-0.47908676070718687,-0.444999501816175,-0.5055928847414936,0,0,-0.5583460543187373,1,2,0,False,True,0
1,1,1.7208972274358918,0.481287771858981,-0.444999501816175,0.8698218832222501,1,2,0.07335229062787217,0,3,3,False,False,1
3,0,1.3424884693960202,-0.47908676070718687,-0.444999501816175,-0.5031762030204289,0,0,-0.5583460543187373,1,3,0,False,True,0
3,1,-0.5495553208033376,-0.47908676070718687,1.8665256881734007,-0.49350947613617013,0,1,0.7050506355744817,0,2,0,True,False,0
2,0,0.585670953316277,0.481287771858981,-0.444999501816175,-0.14067394486072518,0,0,0.07335229062787217,0,3,2,False,True,0
3,0,0.5099892017083028,0.481287771858981,0.7107630931786129,-0.17644083433248264,0,0,0.7050506355744817,0,3,2,False,True,0
2,1,-0.09546481115549173,-0.47908676070718687,-0.444999501816175,-0.005339768481102466,0,1,-0.5583460543187373,1,2,3,False,True,1
3,0,1.4938519726119688,-0.47908676070718687,-0.444999501816175,-0.643343742842181,0,0,-0.5583460543187373,1,3,0,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5036595393646418,0,0,-0.5583460543187373,1,2,0,False,False,0
1,0,1.4938519726119688,0.481287771858981,-0.444999501816175,0.4572943134365073,1,4,0.07335229062787217,0,3,3,False,False,1
2,1,-0.398191817587389,1.4416623044251486,0.7107630931786129,-0.12134049109220765,0,2,1.3367489805210908,0,2,2,False,True,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
1,0,0.9640797113561487,-0.47908676070718687,-0.444999501816175,0.1763946969429623,0,0,-0.5583460543187373,1,3,3,False,True,0
3,0,1.1154432145720972,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,3,1,False,True,0
1,0,0.43430745010032845,-0.47908676070718687,-0.444999501816175,-0.13004054528804052,0,0,-0.5583460543187373,1,2,2,False,False,1
3,0,0.5099892017083028,0.481287771858981,-0.444999501816175,-0.34270853674173335,0,0,0.07335229062787217,0,3,2,False,True,0
3,0,0.055898692060456896,-0.47908676070718687,-0.444999501816175,-0.49069065857672023,0,0,-0.5583460543187373,1,2,0,False,True,0
1,0,-0.17114656276346604,-0.47908676070718687,-0.444999501816175,-0.05367340290239629,0,0,-0.5583460543187373,1,2,2,False,True,1
2,1,-0.5495553208033376,0.481287771858981,1.8665256881734007,0.16052579808976314,0,2,1.3367489805210908,0,2,3,False,False,1
1,1,0.8127162081402,-0.47908676070718687,-0.444999501816175,2.3236164061089406,1,1,-0.5583460543187373,1,3,3,False,True,1
3,1,0.7370344565322257,0.481287771858981,5.333813473157765,-0.03868997623179524,0,2,3.2318440153609194,0,3,2,False,True,0
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.5070428937741324,0,0,-0.5583460543187373,1,2,0,False,True,0
3,1,-0.5495553208033376,0.481287771858981,-0.444999501816175,-0.3436752094301593,0,1,0.07335229062787217,0,2,2,True,False,1
3,0,-0.3225100659794147,-0.47908676070718687,-0.444999501816175,-0.49350947613617013,0,0,-0.5583460543187373,1,2,0,True,False,0
3,0,0.43430745010032845,-0.47908676070718687,-0.444999501816175,-0.48770944000561484,0,0,-0.5583460543187373,1,2,1,False,True,0
2,1,-0.398191817587389,0.481287771858981,1.8665256881734007,0.6133307521114585,0,1,1.3367489805210908,0,2,3,False,True,1
3,0,0.35862569849235415,0.481287771858981,0.7107630931786129,-0.36494200857552855,0,0,0.7050506355744817,0,2,1,False,True,0
3,1,-0.24682831437144034,0.481287771858981,-0.444999501816175,-0.3320751371690487,0,2,0.07335229062787217,0,2,2,False,True,0
2,1,-1.9118268497468751,1.4416623044251486,0.7107630931786129,0.11066095413000272,1,1,1.3367489805210908,0,0,3,False,True,1
2,0,-0.24682831437144034,-0.47908676070718687,-0.444999501816175,-0.4403424782727469,0,0,-0.5583460543187373,1,2,1,False,True,0
